authorization_notice_id,filing_date,patentee,address,LOC
CN305254935S,2018-11,个人,天津市,12
CN305254936S,2018-12,个人,天津市,12
CN305254937S,2018-12,研究所,浙江省,12
CN305254938S,2018-12,研究所,天津市,12
CN305254939S,2018-12,个人,天津市,12
CN305254940S,2018-12,个人,天津市,12
CN305254941S,2018-12,研究所,重庆市,12
CN305254942S,2018-12,个人,江苏省,12
CN305254943S,2018-12,研究所,湖北省,12
CN305254944S,2018-12,个人,浙江省,12
CN305254945S,2018-12,个人,浙江省,12
CN305254946S,2018-12,个人,浙江省,12
CN305254947S,2019-01,公司,日本,12
CN305254948S,2019-01,公司,日本,12
CN305254949S,2019-01,学校,四川省,12
CN305254950S,2019-01,个人,天津市,12
CN305254951S,2019-01,公司,广东省,12
CN305254952S,2019-02,研究所,江苏省,12
CN305254953S,2019-02,公司,意大利,12
CN305254954S,2019-02,研究所,天津市,12
CN305254955S,2019-02,公司,日本,12
CN305254956S,2019-02,研究所,天津市,12
CN305254957S,2019-03,个人,浙江省,12
CN305254958S,2019-03,个人,天津市,12
CN305254959S,2019-03,个人,浙江省,12
CN305254960S,2019-03,学校,四川省,12
CN305254961S,2019-04,公司,福建省,12
CN305254962S,2019-04,公司,浙江省,12
CN305254963S,2019-04,公司,福建省,12
CN305254964S,2018-09,公司,浙江省,12
CN305254965S,2018-10,公司,上海市,12
CN305254966S,2018-11,学校,上海市,12
CN305254967S,2018-12,个人,广东省,12
CN305254968S,2018-12,个人,广东省,12
CN305254969S,2018-12,个人,广东省,12
CN305254970S,2019-01,个人,河北省,12
CN305254971S,2019-04,学校,河南省,12
CN305254972S,2018-11,研究所,四川省,12
CN305254973S,2019-01,研究所,河南省,12
CN305254974S,2018-09,个人,河北省,12
CN305254975S,2018-11,公司,陕西省,12
CN305254976S,2018-11,公司,陕西省,12
CN305254977S,2019-01,公司,日本,12
CN305254978S,2019-02,公司,美国,12
CN305254979S,2019-02,公司,美国,12
CN305254980S,2017-11,公司,法国,12
CN305254981S,2018-03,研究所,山东省,12
CN305254982S,2018-07,个人,江苏省,12
CN305254983S,2018-07,公司,日本,12
CN305254984S,2018-07,公司,日本,12
CN305254985S,2018-08,研究所,浙江省,12
CN305254986S,2018-08,公司,安徽省,12
CN305254987S,2018-08,公司,安徽省,12
CN305254988S,2018-08,公司,安徽省,12
CN305254989S,2018-08,研究所,浙江省,12
CN305254990S,2018-08,公司,法国,12
CN305254991S,2018-08,公司,法国,12
CN305254992S,2018-08,公司,法国,12
CN305254993S,2018-09,研究所,山东省,12
CN305254994S,2018-09,个人,广东省,12
CN305254995S,2018-09,研究所,山东省,12
CN305254996S,2018-09,研究所,山东省,"['12', '14']"
CN305254997S,2018-09,研究所,江苏省,12
CN305254998S,2018-09,公司,法国,12
CN305254999S,2018-09,研究所,上海市,12
CN305255000S,2018-09,公司,安徽省,12
CN305255001S,2018-09,公司,安徽省,12
CN305255002S,2018-09,公司,安徽省,12
CN305255003S,2018-09,公司,安徽省,12
CN305255004S,2018-09,公司,安徽省,12
CN305255005S,2018-09,公司,安徽省,12
CN305255006S,2018-09,公司,安徽省,12
CN305255007S,2018-10,公司,广东省,12
CN305255008S,2018-10,公司,广东省,12
CN305255009S,2018-10,研究所,上海市,12
CN305255010S,2018-11,个人,广东省,12
CN305255011S,2018-11,学校,广东省,12
CN305255012S,2018-11,学校,广东省,12
CN305255013S,2018-11,研究所,山东省,12
CN305255014S,2018-11,公司,重庆市,12
CN305255015S,2018-11,公司,重庆市,12
CN305255016S,2018-11,公司,上海市,12
CN305255017S,2018-11,公司,上海市,12
CN305255018S,2018-11,公司,重庆市,12
CN305255019S,2018-11,个人,广东省,12
CN305255020S,2018-11,公司,德国,12
CN305255021S,2018-11,公司,香港特别行政区,12
CN305255022S,2018-11,公司,香港特别行政区,12
CN305255023S,2018-11,公司,香港特别行政区,12
CN305255024S,2018-12,个人,四川省,12
CN305255025S,2018-12,个人,四川省,12
CN305255026S,2018-12,公司,浙江省,12
CN305255027S,2018-12,公司,安徽省,12
CN305255028S,2018-12,个人,广东省,12
CN305255029S,2018-12,公司,广东省,12
CN305255030S,2018-12,公司,浙江省,12
CN305255031S,2018-12,公司,北京市,12
CN305255032S,2018-12,公司,日本,12
CN305255033S,2018-12,公司,日本,12
CN305255034S,2018-12,公司,日本,12
CN305255035S,2018-12,公司,日本,12
CN305255036S,2018-12,公司,广东省,12
CN305255037S,2018-12,研究所,上海市,12
CN305255038S,2018-12,公司,安徽省,12
CN305255039S,2018-12,公司,英国,12
CN305255040S,2018-12,公司,英国,12
CN305255041S,2018-12,公司,陕西省,12
CN305255042S,2018-12,公司,陕西省,12
CN305255043S,2018-12,公司,陕西省,12
CN305255044S,2018-12,公司,陕西省,12
CN305255045S,2018-12,公司,英国,12
CN305255046S,2018-12,公司,英国,12
CN305255047S,2018-12,公司,陕西省,12
CN305255048S,2018-12,公司,陕西省,12
CN305255049S,2018-12,研究所,辽宁省,"['12', '14']"
CN305255050S,2018-12,研究所,辽宁省,"['12', '14']"
CN305255051S,2018-12,研究所,辽宁省,"['12', '14']"
CN305255052S,2018-12,研究所,辽宁省,"['12', '14']"
CN305255053S,2018-12,研究所,辽宁省,"['12', '14']"
CN305255054S,2018-12,研究所,辽宁省,"['12', '14']"
CN305255055S,2018-12,研究所,上海市,12
CN305255056S,2019-01,研究所,上海市,12
CN305255057S,2019-01,研究所,上海市,12
CN305255058S,2019-01,研究所,上海市,12
CN305255059S,2019-01,研究所,上海市,12
CN305255060S,2019-01,研究所,上海市,12
CN305255061S,2019-01,研究所,上海市,12
CN305255062S,2019-01,研究所,上海市,12
CN305255063S,2019-01,研究所,上海市,12
CN305255064S,2019-01,研究所,上海市,12
CN305255065S,2019-01,研究所,上海市,12
CN305255066S,2019-01,研究所,上海市,12
CN305255067S,2019-01,研究所,上海市,12
CN305255068S,2019-01,研究所,上海市,12
CN305255069S,2019-01,研究所,上海市,12
CN305255070S,2019-01,研究所,上海市,12
CN305255071S,2019-01,研究所,上海市,12
CN305255072S,2019-01,研究所,上海市,12
CN305255073S,2019-01,研究所,上海市,12
CN305255074S,2019-01,研究所,上海市,12
CN305255075S,2019-01,研究所,上海市,12
CN305255076S,2019-01,研究所,上海市,12
CN305255077S,2019-01,研究所,上海市,12
CN305255078S,2019-01,研究所,上海市,12
CN305255079S,2019-01,学校,甘肃省,12
CN305255080S,2019-01,个人,河北省,12
CN305255081S,2019-01,个人,广东省,12
CN305255082S,2019-01,个人,河南省,12
CN305255083S,2019-01,公司,安徽省,12
CN305255084S,2019-01,公司,安徽省,12
CN305255085S,2019-01,公司,安徽省,12
CN305255086S,2019-01,公司,安徽省,12
CN305255087S,2019-01,公司,日本,12
CN305255088S,2019-02,公司,江苏省,12
CN305255089S,2019-02,个人,浙江省,12
CN305255090S,2019-02,公司,陕西省,12
CN305255091S,2019-03,公司,安徽省,12
CN305255092S,2019-03,公司,安徽省,12
CN305255093S,2019-03,个人,浙江省,12
CN305255094S,2019-03,公司,广东省,12
CN305255095S,2019-03,公司,山东省,12
CN305255096S,2019-03,个人,浙江省,12
CN305255097S,2019-04,公司,广东省,12
CN305255098S,2019-04,个人,山西省,12
CN305255099S,2018-05,公司,四川省,13
CN305255100S,2018-11,个人,江苏省,13
CN305255101S,2018-11,研究所,上海市,13
CN305255102S,2018-12,公司,德国,13
CN305255103S,2018-12,公司,德国,13
CN305255104S,2018-12,公司,香港特别行政区,13
CN305255105S,2018-12,公司,广东省,13
CN305255106S,2019-01,公司,德国,13
CN305255107S,2019-01,公司,广东省,13
CN305255108S,2019-02,公司,广东省,13
CN305255109S,2017-05,学校,江西省,13
CN305255110S,2018-06,个人,四川省,13
CN305255111S,2018-06,研究所,广东省,13
CN305255112S,2018-06,研究所,广东省,13
CN305255113S,2018-08,研究所,广东省,13
CN305255114S,2018-08,公司,广东省,13
CN305255115S,2018-08,个人,广东省,13
CN305255116S,2018-08,个人,浙江省,13
CN305255117S,2018-09,研究所,广东省,"['13', '28']"
CN305255118S,2018-09,个人,江西省,13
CN305255119S,2018-09,个人,广东省,13
CN305255120S,2018-09,个人,广东省,13
CN305255121S,2018-09,研究所,广东省,13
CN305255122S,2018-09,研究所,广东省,13
CN305255123S,2018-09,研究所,广东省,13
CN305255124S,2018-09,研究所,广东省,13
CN305255125S,2018-10,研究所,广东省,13
CN305255126S,2018-10,研究所,广东省,13
CN305255127S,2018-10,个人,安徽省,13
CN305255128S,2018-10,个人,安徽省,13
CN305255129S,2018-10,个人,广东省,13
CN305255130S,2018-10,个人,广东省,13
CN305255131S,2018-10,公司,广东省,13
CN305255132S,2018-10,研究所,浙江省,13
CN305255133S,2018-10,研究所,浙江省,13
CN305255134S,2018-10,公司,福建省,13
CN305255135S,2018-10,研究所,广东省,13
CN305255136S,2018-10,研究所,广东省,13
CN305255137S,2018-11,研究所,广东省,13
CN305255138S,2018-11,研究所,广东省,13
CN305255139S,2018-11,个人,广东省,13
CN305255140S,2018-11,公司,广东省,13
CN305255141S,2018-11,公司,广东省,13
CN305255142S,2018-11,公司,广东省,13
CN305255143S,2018-11,公司,广东省,13
CN305255144S,2018-11,公司,广东省,13
CN305255145S,2018-11,公司,广东省,13
CN305255146S,2018-11,研究所,广东省,13
CN305255147S,2018-11,个人,广东省,13
CN305255148S,2018-11,公司,广东省,13
CN305255149S,2018-11,公司,广东省,13
CN305255150S,2018-11,个人,河北省,13
CN305255151S,2018-11,学校,陕西省,"['13', '26']"
CN305255152S,2018-11,学校,陕西省,13
CN305255153S,2018-11,公司,上海市,13
CN305255154S,2018-12,个人,广东省,13
CN305255155S,2018-12,研究所,浙江省,13
CN305255156S,2018-12,研究所,浙江省,13
CN305255157S,2018-12,个人,湖南省,13
CN305255158S,2018-12,研究所,广东省,13
CN305255159S,2018-12,公司,广东省,13
CN305255160S,2018-12,研究所,广东省,13
CN305255161S,2018-12,研究所,广东省,13
CN305255162S,2018-12,研究所,广东省,13
CN305255163S,2018-12,研究所,广东省,13
CN305255164S,2018-12,研究所,广东省,13
CN305255165S,2018-12,研究所,广东省,13
CN305255166S,2018-12,研究所,广东省,13
CN305255167S,2018-12,研究所,广东省,13
CN305255168S,2018-12,研究所,重庆市,13
CN305255169S,2018-12,个人,广东省,13
CN305255170S,2018-12,研究所,江苏省,13
CN305255171S,2018-12,个人,黑龙江省,13
CN305255172S,2018-12,研究所,广东省,13
CN305255173S,2018-12,研究所,广东省,13
CN305255174S,2018-12,研究所,广东省,13
CN305255175S,2018-12,研究所,广东省,13
CN305255176S,2018-12,研究所,广东省,13
CN305255177S,2018-12,公司,德国,13
CN305255178S,2018-12,公司,广东省,13
CN305255179S,2018-12,公司,广东省,13
CN305255180S,2018-12,公司,江苏省,13
CN305255181S,2018-12,研究所,广东省,13
CN305255182S,2018-12,研究所,广东省,13
CN305255183S,2018-12,研究所,广东省,13
CN305255184S,2018-12,研究所,广东省,13
CN305255185S,2018-12,研究所,广东省,13
CN305255186S,2018-12,研究所,河南省,13
CN305255187S,2018-12,公司,广东省,13
CN305255188S,2018-12,个人,广东省,13
CN305255189S,2018-12,个人,浙江省,13
CN305255190S,2018-12,公司,浙江省,13
CN305255191S,2018-12,研究所,广东省,13
CN305255192S,2018-12,公司,香港特别行政区,13
CN305255193S,2018-12,研究所,广东省,13
CN305255194S,2018-12,研究所,广东省,13
CN305255195S,2018-12,研究所,上海市,13
CN305255196S,2019-01,研究所,江苏省,13
CN305255197S,2019-01,公司,德国,13
CN305255198S,2019-01,研究所,广东省,13
CN305255199S,2019-01,公司,江苏省,13
CN305255200S,2019-01,研究所,台湾省,13
CN305255201S,2019-01,个人,浙江省,13
CN305255202S,2019-01,学校,福建省,13
CN305255203S,2019-01,公司,广东省,13
CN305255204S,2019-01,公司,广东省,13
CN305255205S,2019-01,个人,河北省,13
CN305255206S,2019-01,研究所,上海市,13
CN305255207S,2019-01,个人,四川省,13
CN305255208S,2019-01,研究所,河南省,13
CN305255209S,2019-01,研究所,浙江省,13
CN305255210S,2019-02,公司,福建省,13
CN305255211S,2019-03,公司,广东省,13
CN305255212S,2019-03,公司,浙江省,13
CN305255213S,2019-03,公司,广东省,13
CN305255214S,2019-03,公司,广东省,13
CN305255215S,2019-03,研究所,广东省,13
CN305255216S,2019-03,个人,广东省,13
CN305255217S,2019-04,研究所,广东省,13
CN305255218S,2019-04,公司,河北省,13
CN305255219S,2019-04,学校,辽宁省,13
CN305255220S,2018-02,个人,湖南省,13
CN305255221S,2018-05,公司,广东省,13
CN305255222S,2018-07,个人,广东省,13
CN305255223S,2018-08,研究所,浙江省,13
CN305255224S,2018-08,研究所,广东省,13
CN305255225S,2018-08,公司,上海市,13
CN305255226S,2018-08,公司,云南省,13
CN305255227S,2018-09,研究所,广东省,13
CN305255228S,2018-09,公司,广东省,13
CN305255229S,2018-09,公司,浙江省,13
CN305255230S,2018-09,个人,浙江省,13
CN305255231S,2018-09,个人,浙江省,13
CN305255232S,2018-09,个人,浙江省,13
CN305255233S,2018-09,个人,浙江省,13
CN305255234S,2018-09,个人,浙江省,13
CN305255235S,2018-09,个人,浙江省,13
CN305255236S,2018-09,个人,浙江省,13
CN305255237S,2018-09,个人,浙江省,13
CN305255238S,2018-09,个人,浙江省,13
CN305255239S,2018-09,个人,浙江省,13
CN305255240S,2018-09,研究所,浙江省,13
CN305255241S,2018-09,研究所,广东省,13
CN305255242S,2018-10,研究所,浙江省,13
CN305255243S,2018-10,研究所,浙江省,13
CN305255244S,2018-11,研究所,湖南省,13
CN305255245S,2018-11,研究所,湖南省,13
CN305255246S,2018-11,研究所,广东省,13
CN305255247S,2018-11,个人,浙江省,13
CN305255248S,2018-11,个人,浙江省,13
CN305255249S,2018-11,个人,浙江省,13
CN305255250S,2018-11,个人,浙江省,13
CN305255251S,2018-11,个人,浙江省,13
CN305255252S,2018-11,公司,北京市,13
CN305255253S,2018-12,个人,广西壮族自治区,13
CN305255254S,2018-12,公司,上海市,13
CN305255255S,2018-12,公司,上海市,13
CN305255256S,2018-12,研究所,浙江省,13
CN305255257S,2018-12,研究所,浙江省,13
CN305255258S,2018-12,研究所,浙江省,13
CN305255259S,2018-12,公司,德国,13
CN305255260S,2018-12,研究所,上海市,13
CN305255261S,2018-12,研究所,浙江省,13
CN305255262S,2018-12,公司,德国,13
CN305255263S,2018-12,公司,德国,13
CN305255264S,2018-12,研究所,广东省,13
CN305255265S,2018-12,公司,浙江省,13
CN305255266S,2018-12,公司,浙江省,13
CN305255267S,2018-12,公司,上海市,13
CN305255268S,2018-12,公司,上海市,13
CN305255269S,2018-12,公司,上海市,13
CN305255270S,2019-01,公司,德国,13
CN305255271S,2019-01,公司,台湾省,13
CN305255272S,2019-01,公司,江苏省,13
CN305255273S,2019-01,个人,湖北省,13
CN305255274S,2019-01,个人,湖北省,13
CN305255275S,2019-01,研究所,江苏省,13
CN305255276S,2019-01,研究所,江苏省,13
CN305255277S,2019-01,公司,浙江省,13
CN305255278S,2019-01,公司,浙江省,13
CN305255279S,2019-01,公司,浙江省,13
CN305255280S,2019-01,公司,浙江省,13
CN305255281S,2019-01,公司,浙江省,13
CN305255282S,2019-01,研究所,河南省,13
CN305255283S,2019-02,个人,河北省,13
CN305255284S,2019-02,个人,河北省,13
CN305255285S,2019-02,个人,河北省,13
CN305255286S,2019-02,个人,河北省,13
CN305255287S,2019-02,个人,河北省,13
CN305255288S,2019-02,公司,日本,13
CN305255289S,2019-02,个人,上海市,13
CN305255290S,2019-02,公司,韩国,13
CN305255291S,2019-03,研究所,浙江省,13
CN305255292S,2019-03,公司,浙江省,13
CN305255293S,2019-03,研究所,山东省,13
CN305255294S,2019-03,公司,浙江省,13
CN305255295S,2019-04,个人,广东省,13
CN305255296S,2019-04,公司,广东省,13
CN305255297S,2019-04,公司,广东省,13
CN305255298S,2019-04,个人,广东省,13
CN305255299S,2019-04,公司,广东省,13
CN305255300S,2019-04,公司,浙江省,13
CN305255301S,2019-04,研究所,山东省,13
CN305255302S,2018-12,研究所,广东省,13
CN305255303S,2018-08,研究所,浙江省,13
CN305255304S,2018-05,个人,湖南省,14
CN305255305S,2018-06,个人,广东省,14
CN305255306S,2018-06,个人,湖南省,14
CN305255307S,2018-07,公司,广东省,14
CN305255308S,2018-07,个人,江西省,14
CN305255309S,2018-07,个人,江西省,14
CN305255310S,2018-07,研究所,广东省,14
CN305255311S,2018-07,个人,广东省,14
CN305255312S,2018-07,公司,美国,14
CN305255313S,2018-07,研究所,广东省,14
CN305255314S,2018-07,研究所,广东省,14
CN305255315S,2018-07,个人,广东省,14
CN305255316S,2018-07,个人,广东省,14
CN305255317S,2018-07,个人,广东省,14
CN305255318S,2018-07,个人,广东省,14
CN305255319S,2018-07,公司,韩国,14
CN305255320S,2018-07,个人,河南省,14
CN305255321S,2018-07,个人,河南省,14
CN305255322S,2018-07,个人,河南省,14
CN305255323S,2018-07,个人,广东省,"['14', '26']"
CN305255324S,2018-08,个人,广东省,14
CN305255325S,2018-08,公司,广东省,14
CN305255326S,2018-08,公司,广东省,14
CN305255327S,2018-08,公司,广东省,14
CN305255328S,2018-08,研究所,广东省,14
CN305255329S,2018-08,个人,湖北省,14
CN305255330S,2018-08,个人,湖北省,14
CN305255331S,2018-08,公司,江苏省,14
CN305255332S,2018-08,公司,江苏省,14
CN305255333S,2018-08,公司,江苏省,14
CN305255334S,2018-08,研究所,广东省,14
CN305255335S,2018-08,个人,广东省,14
CN305255336S,2018-08,个人,广东省,14
CN305255337S,2018-08,个人,河南省,14
CN305255338S,2018-08,个人,广东省,"['14', '03', '13']"
CN305255339S,2018-08,研究所,山东省,14
CN305255340S,2018-08,研究所,山东省,14
CN305255341S,2018-08,研究所,山东省,14
CN305255342S,2018-08,研究所,广东省,14
CN305255343S,2018-08,研究所,广东省,14
CN305255344S,2018-08,个人,广东省,"['14', '13']"
CN305255345S,2018-08,研究所,广东省,14
CN305255346S,2018-08,公司,广东省,14
CN305255347S,2018-08,公司,广东省,14
CN305255348S,2018-08,公司,广东省,14
CN305255349S,2018-08,公司,广东省,14
CN305255350S,2018-08,公司,广东省,14
CN305255351S,2018-08,公司,广东省,14
CN305255352S,2018-08,研究所,广东省,14
CN305255353S,2018-08,公司,广东省,14
CN305255354S,2018-08,研究所,广东省,14
CN305255355S,2018-08,研究所,上海市,14
CN305255356S,2018-08,研究所,安徽省,14
CN305255357S,2018-08,个人,河南省,14
CN305255358S,2018-08,研究所,广东省,14
CN305255359S,2018-09,研究所,广东省,14
CN305255360S,2018-09,个人,广东省,14
CN305255361S,2018-09,研究所,广东省,"['14', '10', '16']"
CN305255362S,2018-09,个人,广东省,14
CN305255363S,2018-09,个人,广东省,14
CN305255364S,2018-09,公司,广东省,14
CN305255365S,2018-09,公司,广东省,14
CN305255366S,2018-09,公司,广东省,14
CN305255367S,2018-09,公司,广东省,14
CN305255368S,2018-09,公司,广东省,14
CN305255369S,2018-09,公司,广东省,14
CN305255370S,2018-09,个人,广西壮族自治区,14
CN305255371S,2018-09,个人,广西壮族自治区,14
CN305255372S,2018-09,个人,福建省,14
CN305255373S,2018-09,研究所,广东省,14
CN305255374S,2018-09,研究所,广东省,14
CN305255375S,2018-09,研究所,广东省,14
CN305255376S,2018-09,公司,日本,14
CN305255377S,2018-09,研究所,广东省,14
CN305255378S,2018-09,公司,广东省,14
CN305255379S,2018-09,研究所,广东省,14
CN305255380S,2018-09,研究所,广东省,14
CN305255381S,2018-09,公司,广东省,14
CN305255382S,2018-09,公司,江西省,14
CN305255383S,2018-10,公司,韩国,14
CN305255384S,2018-10,个人,广东省,14
CN305255385S,2018-10,个人,福建省,14
CN305255386S,2018-10,个人,广东省,14
CN305255387S,2018-10,公司,广东省,14
CN305255388S,2018-10,公司,广东省,14
CN305255389S,2018-10,公司,广东省,14
CN305255390S,2018-10,公司,广东省,14
CN305255391S,2018-10,研究所,广东省,14
CN305255392S,2018-10,公司,广东省,14
CN305255393S,2018-10,公司,浙江省,14
CN305255394S,2018-10,研究所,广东省,14
CN305255395S,2018-10,公司,广东省,14
CN305255396S,2018-10,个人,广东省,14
CN305255397S,2018-10,个人,广东省,14
CN305255398S,2018-10,个人,河南省,14
CN305255399S,2018-10,公司,四川省,14
CN305255400S,2018-10,研究所,北京市,14
CN305255401S,2018-10,研究所,北京市,14
CN305255402S,2018-10,个人,福建省,14
CN305255403S,2018-10,个人,福建省,14
CN305255404S,2018-10,个人,福建省,14
CN305255405S,2018-10,研究所,福建省,14
CN305255406S,2018-10,公司,广东省,14
CN305255407S,2018-10,研究所,山东省,14
CN305255408S,2018-10,研究所,广东省,14
CN305255409S,2018-10,研究所,山东省,14
CN305255410S,2018-10,研究所,广东省,14
CN305255411S,2018-10,研究所,广东省,14
CN305255412S,2018-10,公司,广东省,14
CN305255413S,2018-10,研究所,广东省,14
CN305255414S,2018-10,研究所,山东省,14
CN305255415S,2018-11,个人,广东省,14
CN305255416S,2018-11,公司,美国,14
CN305255417S,2018-11,个人,湖北省,14
CN305255418S,2018-11,个人,湖北省,14
CN305255419S,2018-11,研究所,广东省,14
CN305255420S,2018-11,个人,河南省,14
CN305255421S,2018-11,个人,贵州省,14
CN305255422S,2018-11,个人,广东省,14
CN305255423S,2018-11,公司,广东省,14
CN305255424S,2018-11,个人,广东省,14
CN305255425S,2018-11,公司,浙江省,14
CN305255426S,2018-11,个人,广东省,14
CN305255427S,2018-11,个人,广东省,14
CN305255428S,2018-11,公司,美国,14
CN305255429S,2018-11,个人,福建省,14
CN305255430S,2018-11,研究所,山东省,14
CN305255431S,2018-11,公司,福建省,14
CN305255432S,2018-11,研究所,广东省,14
CN305255433S,2018-11,个人,贵州省,14
CN305255434S,2018-11,公司,广东省,"['14', '13']"
CN305255435S,2018-11,公司,美国,14
CN305255436S,2018-11,学校,山西省,14
CN305255437S,2018-11,个人,河南省,14
CN305255438S,2018-11,公司,浙江省,14
CN305255439S,2018-11,公司,浙江省,14
CN305255440S,2018-11,公司,浙江省,14
CN305255441S,2018-11,公司,浙江省,14
CN305255442S,2018-11,公司,浙江省,14
CN305255443S,2018-11,个人,广东省,14
CN305255444S,2018-11,公司,上海市,14
CN305255445S,2018-11,公司,上海市,14
CN305255446S,2018-11,个人,广东省,14
CN305255447S,2018-11,公司,浙江省,14
CN305255448S,2018-11,公司,广东省,14
CN305255449S,2018-11,研究所,广东省,"['14', '12']"
CN305255450S,2018-11,研究所,广东省,14
CN305255451S,2018-11,公司,江西省,14
CN305255452S,2018-11,个人,四川省,14
CN305255453S,2018-11,研究所,广东省,14
CN305255454S,2018-11,公司,河南省,14
CN305255455S,2018-11,个人,福建省,14
CN305255456S,2018-11,个人,福建省,14
CN305255457S,2018-11,个人,福建省,14
CN305255458S,2018-11,公司,江苏省,14
CN305255459S,2018-11,公司,广东省,14
CN305255460S,2018-11,个人,广东省,14
CN305255461S,2018-11,个人,广东省,14
CN305255462S,2018-11,公司,荷兰,14
CN305255463S,2018-12,公司,广东省,14
CN305255464S,2018-12,个人,广东省,14
CN305255465S,2018-12,公司,广东省,14
CN305255466S,2018-12,研究所,广东省,14
CN305255467S,2018-12,研究所,广东省,14
CN305255468S,2018-12,公司,广东省,14
CN305255469S,2018-12,公司,广东省,14
CN305255470S,2018-12,个人,广西壮族自治区,14
CN305255471S,2018-12,公司,广东省,14
CN305255472S,2018-12,个人,贵州省,14
CN305255473S,2018-12,研究所,广东省,14
CN305255474S,2019-01,公司,广东省,14
CN305255475S,2019-01,公司,广东省,14
CN305255476S,2019-01,研究所,广东省,14
CN305255477S,2019-01,个人,广西壮族自治区,14
CN305255478S,2019-01,学校,福建省,14
CN305255479S,2019-01,个人,广东省,14
CN305255480S,2019-01,个人,广东省,14
CN305255481S,2019-01,个人,广东省,14
CN305255482S,2019-01,公司,江苏省,14
CN305255483S,2019-02,个人,广东省,14
CN305255484S,2019-02,研究所,广东省,14
CN305255485S,2019-02,个人,广东省,"['14', '13']"
CN305255486S,2019-03,个人,广西壮族自治区,14
CN305255487S,2019-03,个人,广东省,14
CN305255488S,2019-03,个人,广东省,14
CN305255489S,2019-03,个人,广东省,14
CN305255490S,2019-03,公司,广东省,14
CN305255491S,2019-03,研究所,广东省,14
CN305255492S,2019-03,个人,四川省,14
CN305255493S,2019-04,个人,广东省,14
CN305255494S,2019-04,个人,广东省,"['14', '10']"
CN305255495S,2018-02,公司,香港特别行政区,14
CN305255496S,2018-05,公司,开曼群岛,14
CN305255497S,2018-05,公司,广东省,"['14', '18']"
CN305255498S,2018-06,个人,湖南省,14
CN305255499S,2018-06,研究所,广东省,14
CN305255500S,2018-06,公司,美国,14
CN305255501S,2018-06,公司,内蒙古自治区,14
CN305255502S,2018-07,公司,北京市,14
CN305255503S,2018-07,公司,北京市,14
CN305255504S,2018-07,研究所,北京市,14
CN305255505S,2018-07,公司,德国,14
CN305255506S,2018-07,公司,陕西省,14
CN305255507S,2018-07,公司,美国,14
CN305255508S,2018-07,公司,江苏省,14
CN305255509S,2018-07,个人,广东省,14
CN305255510S,2018-07,个人,广东省,14
CN305255511S,2018-07,研究所,广东省,14
CN305255512S,2018-07,研究所,广东省,14
CN305255513S,2018-07,研究所,安徽省,14
CN305255514S,2018-07,研究所,广东省,14
CN305255515S,2018-07,研究所,广东省,14
CN305255516S,2018-07,研究所,广东省,14
CN305255517S,2018-07,研究所,广东省,14
CN305255518S,2018-08,个人,湖南省,14
CN305255519S,2018-08,个人,广东省,14
CN305255520S,2018-08,研究所,上海市,14
CN305255521S,2018-08,公司,日本,14
CN305255522S,2018-08,公司,广东省,14
CN305255523S,2018-08,公司,山东省,14
CN305255524S,2018-08,公司,山东省,14
CN305255525S,2018-08,研究所,广东省,14
CN305255526S,2018-08,研究所,台湾省,14
CN305255527S,2018-08,公司,福建省,14
CN305255528S,2018-08,个人,广东省,14
CN305255529S,2018-08,个人,广东省,14
CN305255530S,2018-08,公司,上海市,14
CN305255531S,2018-08,研究所,江苏省,14
CN305255532S,2018-08,公司,广东省,14
CN305255533S,2018-08,个人,广东省,14
CN305255534S,2018-08,公司,广东省,14
CN305255535S,2018-08,研究所,北京市,14
CN305255536S,2018-08,研究所,广东省,14
CN305255537S,2018-08,研究所,广东省,14
CN305255538S,2018-08,公司,广东省,14
CN305255539S,2018-09,公司,香港特别行政区,14
CN305255540S,2018-09,公司,广东省,14
CN305255541S,2018-09,个人,广东省,14
CN305255542S,2018-09,个人,天津市,14
CN305255543S,2018-09,公司,山东省,14
CN305255544S,2018-09,公司,山东省,14
CN305255545S,2018-09,研究所,江苏省,14
CN305255546S,2018-09,研究所,广东省,"['14', '13']"
CN305255547S,2018-09,研究所,北京市,14
CN305255548S,2018-09,研究所,北京市,14
CN305255549S,2018-09,研究所,广东省,14
CN305255550S,2018-09,研究所,广东省,14
CN305255551S,2018-09,研究所,广东省,14
CN305255552S,2018-09,研究所,广东省,14
CN305255553S,2018-09,公司,日本,14
CN305255554S,2018-09,公司,日本,14
CN305255555S,2018-09,公司,日本,14
CN305255556S,2018-09,研究所,江苏省,14
CN305255557S,2018-10,研究所,广东省,14
CN305255558S,2018-10,研究所,广东省,14
CN305255559S,2018-10,个人,广东省,14
CN305255560S,2018-10,研究所,广东省,14
CN305255561S,2018-10,研究所,广东省,14
CN305255562S,2018-10,研究所,福建省,14
CN305255563S,2018-10,研究所,福建省,14
CN305255564S,2018-10,公司,安徽省,14
CN305255565S,2018-10,研究所,湖北省,14
CN305255566S,2018-10,个人,广东省,14
CN305255567S,2018-10,个人,安徽省,14
CN305255568S,2018-10,公司,广东省,14
CN305255569S,2018-10,研究所,广东省,14
CN305255570S,2018-10,研究所,广东省,14
CN305255571S,2018-11,个人,海南省,14
CN305255572S,2018-11,研究所,广东省,14
CN305255573S,2018-11,学校,北京市,14
